Ryzen 3 5125C
Ryzen 3 5300G
Ryzen 3 5300U
Ryzen 3 5400U
Ryzen 3 5425C
Ryzen 3 PRO 5350G
Ryzen 3 PRO 5350GE
Ryzen 3 PRO 5450U
Ryzen 3 PRO 5475U
Ryzen 5 5500
Ryzen 5 5500U
Ryzen 5 5600G
Ryzen 5 5600U
Ryzen 5 5625C
Ryzen 5 PRO 5650G
Ryzen 5 PRO 5650GE
Ryzen 5 PRO 5650U
Ryzen 5 PRO 5675U
Ryzen 7 5700G
Ryzen 7 5700U
Ryzen 7 5800H
Ryzen 7 5800HS
Ryzen 7 5800U
Ryzen 7 5825C
Ryzen 7 PRO 5750G
Ryzen 7 PRO 5750GE
Ryzen 7 PRO 5850U
Ryzen 7 PRO 5875U
Ryzen 9 5900HX
Ryzen 9 5980HS
