Core i3-1110G4
Core i3-1115G4
Core i3-1120G4
Core i3-1125G4
Core i5-11260H
Core i5-11300H
Core i5-1130G7
Core i5-11320H
Core i5-1135G7
Core i5-11400H
Core i5-1145G7
Core i5-11500H
Core i5-1155G7
Core i7-11370H
Core i7-11375H
Core i7-11390H
Core i7-11600H
Core i7-1160G7
Core i7-1165G7
Core i7-11800H
Core i7-11850H
Core i7-1185G7
Core i7-1195G7
Core i9-11900H
Core i9-11900KB
Core i9-11950H
Core i9-11980HK
Xeon W-11855M
Xeon W-11955M
